date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:53:08	22077/22077	---M-Z	200	added ('OK')	text/html	date:Fri,%2018%20Dec%202020%2004:53:09%20GMT	https://bslthemes.com/arter-wp/v2/onepage/2020/09/24/follow-your-own-design-process/	G:/CV/CV_2/bslthemes.com/arter-wp/v2/onepage/2020/09/24/follow-your-own-design-process/index.html	(from https://bslthemes.com/arter-wp/v2/onepage/)
11:53:09	179629/179629	---M--	200	added ('OK')	image/jpeg	date:Wed,%2021%20Oct%202020%2018:18:42%20GMT	https://bslthemes.com/arter-wp/v2/onepage/wp-content/uploads/2020/09/blog-2-1280x768.jpg	G:/CV/CV_2/bslthemes.com/arter-wp/v2/onepage/wp-content/uploads/2020/09/blog-2-1280x768.jpg	(from https://bslthemes.com/arter-wp/v2/onepage/)
11:53:09	129173/129173	---M--	200	added ('OK')	image/jpeg	date:Wed,%2021%20Oct%202020%2018:18:16%20GMT	https://bslthemes.com/arter-wp/v2/onepage/wp-content/uploads/2020/09/blog-6-1280x768.jpg	G:/CV/CV_2/bslthemes.com/arter-wp/v2/onepage/wp-content/uploads/2020/09/blog-6-1280x768.jpg	(from https://bslthemes.com/arter-wp/v2/onepage/)
11:53:11	107129/107129	---M--	200	added ('OK')	image/jpeg	date:Wed,%2021%20Oct%202020%2018:18:35%20GMT	https://bslthemes.com/arter-wp/v2/onepage/wp-content/uploads/2020/09/blog-3-1280x768.jpg	G:/CV/CV_2/bslthemes.com/arter-wp/v2/onepage/wp-content/uploads/2020/09/blog-3-1280x768.jpg	(from https://bslthemes.com/arter-wp/v2/onepage/)
11:53:11	22055/22055	---M-Z	200	added ('OK')	text/html	date:Fri,%2018%20Dec%202020%2004:53:10%20GMT	https://bslthemes.com/arter-wp/v2/onepage/2020/09/24/the-main-thing-for-the-designer-to-create-things/	G:/CV/CV_2/bslthemes.com/arter-wp/v2/onepage/2020/09/24/the-main-thing-for-the-designer-to-create-things/index.html	(from https://bslthemes.com/arter-wp/v2/onepage/)
11:53:12	29410/29410	---M--	200	added ('OK')	image/png	date:Wed,%2021%20Oct%202020%2018:17:56%20GMT	https://bslthemes.com/arter-wp/v2/onepage/wp-content/uploads/2020/09/brand-1-232x256.png	G:/CV/CV_2/bslthemes.com/arter-wp/v2/onepage/wp-content/uploads/2020/09/brand-1-232x256.png	(from https://bslthemes.com/arter-wp/v2/onepage/)
11:53:12	21334/21334	---M-Z	200	added ('OK')	text/html	date:Fri,%2018%20Dec%202020%2004:53:11%20GMT	https://bslthemes.com/arter-wp/v2/onepage/2020/09/24/minimalism-has-reached-a-certain-critical-point/	G:/CV/CV_2/bslthemes.com/arter-wp/v2/onepage/2020/09/24/minimalism-has-reached-a-certain-critical-point/index.html	(from https://bslthemes.com/arter-wp/v2/onepage/)
11:53:12	19809/19809	---M-Z	200	added ('OK')	text/html	date:Fri,%2018%20Dec%202020%2004:53:11%20GMT	https://bslthemes.com/arter-wp/v2/onepage/2020/09/24/why-you-should-take-care-about-your-branding/	G:/CV/CV_2/bslthemes.com/arter-wp/v2/onepage/2020/09/24/why-you-should-take-care-about-your-branding/index.html	(from https://bslthemes.com/arter-wp/v2/onepage/)
11:53:12	21394/21394	---M--	200	added ('OK')	image/png	date:Wed,%2021%20Oct%202020%2018:17:47%20GMT	https://bslthemes.com/arter-wp/v2/onepage/wp-content/uploads/2020/09/brand-2-229x256.png	G:/CV/CV_2/bslthemes.com/arter-wp/v2/onepage/wp-content/uploads/2020/09/brand-2-229x256.png	(from https://bslthemes.com/arter-wp/v2/onepage/)
11:53:12	20616/20616	---M-Z	200	added ('OK')	text/html	date:Fri,%2018%20Dec%202020%2004:53:13%20GMT	https://bslthemes.com/arter-wp/v2/onepage/2020/09/24/inspiring-design-trends-this-fall-2017/	G:/CV/CV_2/bslthemes.com/arter-wp/v2/onepage/2020/09/24/inspiring-design-trends-this-fall-2017/index.html	(from https://bslthemes.com/arter-wp/v2/onepage/)
11:53:12	18705/18705	---M--	200	added ('OK')	image/png	date:Wed,%2021%20Oct%202020%2018:17:36%20GMT	https://bslthemes.com/arter-wp/v2/onepage/wp-content/uploads/2020/09/brand-3-228x256.png	G:/CV/CV_2/bslthemes.com/arter-wp/v2/onepage/wp-content/uploads/2020/09/brand-3-228x256.png	(from https://bslthemes.com/arter-wp/v2/onepage/)
11:53:14	67/67	---MC-	200	added ('OK')	text/plain	date:Fri,%2018%20Dec%202020%2004:53:15%20GMT	http://bslthemes.com/robots.txt		(from https://bslthemes.com/arter-wp/v2/wp-content/cache/autoptimize/css/autoptimize_d06acdcfa2051528dec7e5d0f2069765.css)
11:53:16	33318/33318	---MC-	200	added ('OK')	application/json	date:Fri,%2018%20Dec%202020%2004:53:16%20GMT	https://bslthemes.com/arter-wp/v2/wp-json/wp/v2/portfolio/87	G:/CV/CV_2/bslthemes.com/arter-wp/v2/wp-json/wp/v2/portfolio/87.json	(from https://bslthemes.com/arter-wp/v2/portfolio/fitness-trainer-ui-card/)
11:53:17	585699/585699	---M--	200	added ('OK')	application/javascript	date:Fri,%2004%20Dec%202020%2002:18:57%20GMT	https://bslthemes.com/arter-wp/v2/onepage/wp-content/cache/autoptimize/js/autoptimize_012fad816b54c007bd50bbcc510d8b5f.js	G:/CV/CV_2/bslthemes.com/arter-wp/v2/onepage/wp-content/cache/autoptimize/js/autoptimize_012fad816b54c007bd50bbcc510d8b5f.js	(from https://bslthemes.com/arter-wp/v2/onepage/)
11:53:18	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2018%20Dec%202020%2004:53:19%20GMT	https://bslthemes.com/arter-wp/v2/?p=87	G:/CV/CV_2/bslthemes.com/arter-wp/v2/index5d38.html	(from https://bslthemes.com/arter-wp/v2/portfolio/fitness-trainer-ui-card/)
11:53:18	2576/2576	---MC-	200	added ('OK')	application/json	date:Fri,%2018%20Dec%202020%2004:53:19%20GMT	https://bslthemes.com/arter-wp/v2/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fbslthemes.com%2Farter-wp%2Fv2%2Fportfolio%2Ffitness-trainer-ui-card%2F	G:/CV/CV_2/bslthemes.com/arter-wp/v2/wp-json/oembed/1.0/embed5beb.json	(from https://bslthemes.com/arter-wp/v2/portfolio/fitness-trainer-ui-card/)
11:53:18	2694/2694	---MC-	200	added ('OK')	text/xml	date:Fri,%2018%20Dec%202020%2004:53:20%20GMT	https://bslthemes.com/arter-wp/v2/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fbslthemes.com%2Farter-wp%2Fv2%2Fportfolio%2Ffitness-trainer-ui-card%2F&format=xml	G:/CV/CV_2/bslthemes.com/arter-wp/v2/wp-json/oembed/1.0/embed6243	(from https://bslthemes.com/arter-wp/v2/portfolio/fitness-trainer-ui-card/)
11:53:19	53387/53387	---M--	200	added ('OK')	image/jpeg	date:Wed,%2021%20Oct%202020%2011:30:25%20GMT	https://bslthemes.com/arter-wp/v2/wp-content/uploads/2020/09/work-1-1280x768.jpg	G:/CV/CV_2/bslthemes.com/arter-wp/v2/wp-content/uploads/2020/09/work-1-1280x768.jpg	(from https://bslthemes.com/arter-wp/v2/portfolio/fitness-trainer-ui-card/)
11:53:20	99302/99302	---M--	200	added ('OK')	image/jpeg	date:Wed,%2021%20Oct%202020%2011:30:04%20GMT	https://bslthemes.com/arter-wp/v2/wp-content/uploads/2020/09/work-3-1280x768.jpg	G:/CV/CV_2/bslthemes.com/arter-wp/v2/wp-content/uploads/2020/09/work-3-1280x768.jpg	(from https://bslthemes.com/arter-wp/v2/portfolio/fitness-trainer-ui-card/)
11:53:20	40143/40143	---M--	200	added ('OK')	image/jpeg	date:Wed,%2021%20Oct%202020%2011:29:59%20GMT	https://bslthemes.com/arter-wp/v2/wp-content/uploads/2020/09/work-4-1280x768.jpg	G:/CV/CV_2/bslthemes.com/arter-wp/v2/wp-content/uploads/2020/09/work-4-1280x768.jpg	(from https://bslthemes.com/arter-wp/v2/portfolio/fitness-trainer-ui-card/)
11:53:21	97480/97480	---M--	200	added ('OK')	image/jpeg	date:Wed,%2021%20Oct%202020%2011:29:32%20GMT	https://bslthemes.com/arter-wp/v2/wp-content/uploads/2020/09/work-12-1280x768.jpg	G:/CV/CV_2/bslthemes.com/arter-wp/v2/wp-content/uploads/2020/09/work-12-1280x768.jpg	(from https://bslthemes.com/arter-wp/v2/portfolio/fitness-trainer-ui-card/)
11:53:21	161684/161684	---M--	200	added ('OK')	image/jpeg	date:Wed,%2021%20Oct%202020%2011:29:29%20GMT	https://bslthemes.com/arter-wp/v2/wp-content/uploads/2020/09/work-12.jpg	G:/CV/CV_2/bslthemes.com/arter-wp/v2/wp-content/uploads/2020/09/work-12.jpg	(from https://bslthemes.com/arter-wp/v2/portfolio/fitness-trainer-ui-card/)
11:53:22	33647/33647	---MC-	200	added ('OK')	application/json	date:Fri,%2018%20Dec%202020%2004:53:23%20GMT	https://bslthemes.com/arter-wp/v2/wp-json/wp/v2/portfolio/92	G:/CV/CV_2/bslthemes.com/arter-wp/v2/wp-json/wp/v2/portfolio/92.json	(from https://bslthemes.com/arter-wp/v2/portfolio/vie-visiting-print-card/)
11:53:24	2576/2576	---MC-	200	added ('OK')	application/json	date:Fri,%2018%20Dec%202020%2004:53:24%20GMT	https://bslthemes.com/arter-wp/v2/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fbslthemes.com%2Farter-wp%2Fv2%2Fportfolio%2Fvie-visiting-print-card%2F	G:/CV/CV_2/bslthemes.com/arter-wp/v2/wp-json/oembed/1.0/embed1ef7.json	(from https://bslthemes.com/arter-wp/v2/portfolio/vie-visiting-print-card/)
11:53:25	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2018%20Dec%202020%2004:53:24%20GMT	https://bslthemes.com/arter-wp/v2/?p=92	G:/CV/CV_2/bslthemes.com/arter-wp/v2/index8e15.html	(from https://bslthemes.com/arter-wp/v2/portfolio/vie-visiting-print-card/)
11:53:25	2694/2694	---MC-	200	added ('OK')	text/xml	date:Fri,%2018%20Dec%202020%2004:53:26%20GMT	https://bslthemes.com/arter-wp/v2/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fbslthemes.com%2Farter-wp%2Fv2%2Fportfolio%2Fvie-visiting-print-card%2F&format=xml	G:/CV/CV_2/bslthemes.com/arter-wp/v2/wp-json/oembed/1.0/embeda83e	(from https://bslthemes.com/arter-wp/v2/portfolio/vie-visiting-print-card/)
11:53:26	34057/34057	---M--	200	added ('OK')	image/jpeg	date:Wed,%2021%20Oct%202020%2011:30:24%20GMT	https://bslthemes.com/arter-wp/v2/wp-content/uploads/2020/09/work-1-950x633.jpg	G:/CV/CV_2/bslthemes.com/arter-wp/v2/wp-content/uploads/2020/09/work-1-950x633.jpg	(from https://bslthemes.com/arter-wp/v2/portfolio/vie-visiting-print-card/)
11:53:26	63807/63807	---M--	200	added ('OK')	image/jpeg	date:Wed,%2021%20Oct%202020%2011:30:20%20GMT	https://bslthemes.com/arter-wp/v2/wp-content/uploads/2020/09/work-2-950x1171.jpg	G:/CV/CV_2/bslthemes.com/arter-wp/v2/wp-content/uploads/2020/09/work-2-950x1171.jpg	(from https://bslthemes.com/arter-wp/v2/portfolio/vie-visiting-print-card/)
11:53:27	61182/61182	---M--	200	added ('OK')	image/jpeg	date:Wed,%2021%20Oct%202020%2011:30:02%20GMT	https://bslthemes.com/arter-wp/v2/wp-content/uploads/2020/09/work-3-950x536.jpg	G:/CV/CV_2/bslthemes.com/arter-wp/v2/wp-content/uploads/2020/09/work-3-950x536.jpg	(from https://bslthemes.com/arter-wp/v2/portfolio/vie-visiting-print-card/)
11:53:27	32534/32534	---MC-	200	added ('OK')	application/json	date:Fri,%2018%20Dec%202020%2004:53:28%20GMT	https://bslthemes.com/arter-wp/v2/wp-json/wp/v2/portfolio/99	G:/CV/CV_2/bslthemes.com/arter-wp/v2/wp-json/wp/v2/portfolio/99.json	(from https://bslthemes.com/arter-wp/v2/portfolio/yellow-paper-print/)
11:53:28	529659/529659	---M--	200	added ('OK')	application/javascript	date:Fri,%2004%20Dec%202020%2008:55:17%20GMT	https://bslthemes.com/arter-wp/v2/wp-content/cache/autoptimize/js/autoptimize_4f78780af2719c9f695814a2fb022080.js	G:/CV/CV_2/bslthemes.com/arter-wp/v2/wp-content/cache/autoptimize/js/autoptimize_4f78780af2719c9f695814a2fb022080.js	(from https://bslthemes.com/arter-wp/v2/portfolio/fitness-trainer-ui-card/)
11:53:28	2551/2551	---MC-	200	added ('OK')	application/json	date:Fri,%2018%20Dec%202020%2004:53:29%20GMT	https://bslthemes.com/arter-wp/v2/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fbslthemes.com%2Farter-wp%2Fv2%2Fportfolio%2Fyellow-paper-print%2F	G:/CV/CV_2/bslthemes.com/arter-wp/v2/wp-json/oembed/1.0/embed5a16.json	(from https://bslthemes.com/arter-wp/v2/portfolio/yellow-paper-print/)
11:53:28	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2018%20Dec%202020%2004:53:29%20GMT	https://bslthemes.com/arter-wp/v2/?p=99	G:/CV/CV_2/bslthemes.com/arter-wp/v2/index5401.html	(from https://bslthemes.com/arter-wp/v2/portfolio/yellow-paper-print/)
11:53:29	2669/2669	---MC-	200	added ('OK')	text/xml	date:Fri,%2018%20Dec%202020%2004:53:30%20GMT	https://bslthemes.com/arter-wp/v2/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fbslthemes.com%2Farter-wp%2Fv2%2Fportfolio%2Fyellow-paper-print%2F&format=xml	G:/CV/CV_2/bslthemes.com/arter-wp/v2/wp-json/oembed/1.0/embed4b81	(from https://bslthemes.com/arter-wp/v2/portfolio/yellow-paper-print/)
11:53:30	33647/33647	---MC-	200	added ('OK')	application/json	date:Fri,%2018%20Dec%202020%2004:53:31%20GMT	https://bslthemes.com/arter-wp/v2/wp-json/wp/v2/portfolio/98	G:/CV/CV_2/bslthemes.com/arter-wp/v2/wp-json/wp/v2/portfolio/98.json	(from https://bslthemes.com/arter-wp/v2/portfolio/simple-visiting-ui-card/)
11:53:31	2576/2576	---MC-	200	added ('OK')	application/json	date:Fri,%2018%20Dec%202020%2004:53:32%20GMT	https://bslthemes.com/arter-wp/v2/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fbslthemes.com%2Farter-wp%2Fv2%2Fportfolio%2Fsimple-visiting-ui-card%2F	G:/CV/CV_2/bslthemes.com/arter-wp/v2/wp-json/oembed/1.0/embed8942.json	(from https://bslthemes.com/arter-wp/v2/portfolio/simple-visiting-ui-card/)
11:53:32	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2018%20Dec%202020%2004:53:32%20GMT	https://bslthemes.com/arter-wp/v2/?p=98	G:/CV/CV_2/bslthemes.com/arter-wp/v2/indexb6ad.html	(from https://bslthemes.com/arter-wp/v2/portfolio/simple-visiting-ui-card/)
11:53:32	2694/2694	---MC-	200	added ('OK')	text/xml	date:Fri,%2018%20Dec%202020%2004:53:33%20GMT	https://bslthemes.com/arter-wp/v2/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fbslthemes.com%2Farter-wp%2Fv2%2Fportfolio%2Fsimple-visiting-ui-card%2F&format=xml	G:/CV/CV_2/bslthemes.com/arter-wp/v2/wp-json/oembed/1.0/embed38b5	(from https://bslthemes.com/arter-wp/v2/portfolio/simple-visiting-ui-card/)
11:53:33	33330/33330	---MC-	200	added ('OK')	application/json	date:Fri,%2018%20Dec%202020%2004:53:34%20GMT	https://bslthemes.com/arter-wp/v2/wp-json/wp/v2/portfolio/109	G:/CV/CV_2/bslthemes.com/arter-wp/v2/wp-json/wp/v2/portfolio/109.json	(from https://bslthemes.com/arter-wp/v2/portfolio/flow-focus-sketch-design/)
11:53:34	2581/2581	---MC-	200	added ('OK')	application/json	date:Fri,%2018%20Dec%202020%2004:53:35%20GMT	https://bslthemes.com/arter-wp/v2/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fbslthemes.com%2Farter-wp%2Fv2%2Fportfolio%2Fflow-focus-sketch-design%2F	G:/CV/CV_2/bslthemes.com/arter-wp/v2/wp-json/oembed/1.0/embed30b8.json	(from https://bslthemes.com/arter-wp/v2/portfolio/flow-focus-sketch-design/)
11:53:35	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2018%20Dec%202020%2004:53:35%20GMT	https://bslthemes.com/arter-wp/v2/?p=109	G:/CV/CV_2/bslthemes.com/arter-wp/v2/indexe887.html	(from https://bslthemes.com/arter-wp/v2/portfolio/flow-focus-sketch-design/)
11:53:35	2699/2699	---MC-	200	added ('OK')	text/xml	date:Fri,%2018%20Dec%202020%2004:53:36%20GMT	https://bslthemes.com/arter-wp/v2/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fbslthemes.com%2Farter-wp%2Fv2%2Fportfolio%2Fflow-focus-sketch-design%2F&format=xml	G:/CV/CV_2/bslthemes.com/arter-wp/v2/wp-json/oembed/1.0/embed0414	(from https://bslthemes.com/arter-wp/v2/portfolio/flow-focus-sketch-design/)
11:53:37	203085/203085	---M--	200	added ('OK')	image/jpeg	date:Wed,%2021%20Oct%202020%2011:29:57%20GMT	https://bslthemes.com/arter-wp/v2/wp-content/uploads/2020/09/work-5-1280x768.jpg	G:/CV/CV_2/bslthemes.com/arter-wp/v2/wp-content/uploads/2020/09/work-5-1280x768.jpg	(from https://bslthemes.com/arter-wp/v2/portfolio/flow-focus-sketch-design/)
11:53:37	32543/32543	---MC-	200	added ('OK')	application/json	date:Fri,%2018%20Dec%202020%2004:53:37%20GMT	https://bslthemes.com/arter-wp/v2/wp-json/wp/v2/portfolio/107	G:/CV/CV_2/bslthemes.com/arter-wp/v2/wp-json/wp/v2/portfolio/107.json	(from https://bslthemes.com/arter-wp/v2/portfolio/simple-bottle-logo/)
11:53:37	2551/2551	---MC-	200	added ('OK')	application/json	date:Fri,%2018%20Dec%202020%2004:53:38%20GMT	https://bslthemes.com/arter-wp/v2/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fbslthemes.com%2Farter-wp%2Fv2%2Fportfolio%2Fsimple-bottle-logo%2F	G:/CV/CV_2/bslthemes.com/arter-wp/v2/wp-json/oembed/1.0/embed0a11.json	(from https://bslthemes.com/arter-wp/v2/portfolio/simple-bottle-logo/)
11:53:38	2669/2669	---MC-	200	added ('OK')	text/xml	date:Fri,%2018%20Dec%202020%2004:53:39%20GMT	https://bslthemes.com/arter-wp/v2/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fbslthemes.com%2Farter-wp%2Fv2%2Fportfolio%2Fsimple-bottle-logo%2F&format=xml	G:/CV/CV_2/bslthemes.com/arter-wp/v2/wp-json/oembed/1.0/embedd123	(from https://bslthemes.com/arter-wp/v2/portfolio/simple-bottle-logo/)
11:53:38	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2018%20Dec%202020%2004:53:39%20GMT	https://bslthemes.com/arter-wp/v2/?p=107	G:/CV/CV_2/bslthemes.com/arter-wp/v2/index5a24.html	(from https://bslthemes.com/arter-wp/v2/portfolio/simple-bottle-logo/)
11:53:38	47674/47674	---M--	200	added ('OK')	image/jpeg	date:Wed,%2021%20Oct%202020%2011:29:51%20GMT	https://bslthemes.com/arter-wp/v2/wp-content/uploads/2020/09/work-7-1280x768.jpg	G:/CV/CV_2/bslthemes.com/arter-wp/v2/wp-content/uploads/2020/09/work-7-1280x768.jpg	(from https://bslthemes.com/arter-wp/v2/portfolio/simple-bottle-logo/)
11:53:39	33644/33644	---MC-	200	added ('OK')	application/json	date:Fri,%2018%20Dec%202020%2004:53:40%20GMT	https://bslthemes.com/arter-wp/v2/wp-json/wp/v2/portfolio/106	G:/CV/CV_2/bslthemes.com/arter-wp/v2/wp-json/wp/v2/portfolio/106.json	(from https://bslthemes.com/arter-wp/v2/portfolio/black-cup-ui-design/)
11:53:39	2565/2565	---MC-	200	added ('OK')	application/json	date:Fri,%2018%20Dec%202020%2004:53:41%20GMT	https://bslthemes.com/arter-wp/v2/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fbslthemes.com%2Farter-wp%2Fv2%2Fportfolio%2Fblack-cup-ui-design%2F	G:/CV/CV_2/bslthemes.com/arter-wp/v2/wp-json/oembed/1.0/embeda54e.json	(from https://bslthemes.com/arter-wp/v2/portfolio/black-cup-ui-design/)
11:53:40	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2018%20Dec%202020%2004:53:41%20GMT	https://bslthemes.com/arter-wp/v2/?p=106	G:/CV/CV_2/bslthemes.com/arter-wp/v2/index153d.html	(from https://bslthemes.com/arter-wp/v2/portfolio/black-cup-ui-design/)
11:53:41	30538/30538	---M-Z	200	added ('OK')	text/html	date:Fri,%2018%20Dec%202020%2004:53:41%20GMT	https://bslthemes.com/arter-wp/v2/portfolio/coffee-menu-ui-design/	G:/CV/CV_2/bslthemes.com/arter-wp/v2/portfolio/coffee-menu-ui-design/index.html	(from https://bslthemes.com/arter-wp/v2/portfolio/black-cup-ui-design/)
11:53:41	2683/2683	---MC-	200	added ('OK')	text/xml	date:Fri,%2018%20Dec%202020%2004:53:41%20GMT	https://bslthemes.com/arter-wp/v2/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fbslthemes.com%2Farter-wp%2Fv2%2Fportfolio%2Fblack-cup-ui-design%2F&format=xml	G:/CV/CV_2/bslthemes.com/arter-wp/v2/wp-json/oembed/1.0/embed9333	(from https://bslthemes.com/arter-wp/v2/portfolio/black-cup-ui-design/)
11:53:42	72200/72200	---M--	200	added ('OK')	image/jpeg	date:Wed,%2021%20Oct%202020%2011:29:17%20GMT	https://bslthemes.com/arter-wp/v2/wp-content/uploads/2020/09/work-9.jpg	G:/CV/CV_2/bslthemes.com/arter-wp/v2/wp-content/uploads/2020/09/work-9.jpg	(from https://bslthemes.com/arter-wp/v2/portfolio/black-cup-ui-design/)
11:53:42	1855/1855	---MC-	200	added ('OK')	application/json	date:Fri,%2018%20Dec%202020%2004:53:43%20GMT	https://bslthemes.com/arter-wp/v2/wp-json/wp/v2/posts/1	G:/CV/CV_2/bslthemes.com/arter-wp/v2/wp-json/wp/v2/posts/1.json	(from https://bslthemes.com/arter-wp/v2/2020/10/21/hello-world/)
11:53:42	1712/1712	---MC-	200	added ('OK')	application/rss+xml	etag:%2292b64de1f9076674c8a881e7d34e89ec%22	https://bslthemes.com/arter-wp/v2/2020/10/21/hello-world/feed/	G:/CV/CV_2/bslthemes.com/arter-wp/v2/2020/10/21/hello-world/feed/index.html	(from https://bslthemes.com/arter-wp/v2/2020/10/21/hello-world/)
11:53:43	2381/2381	---MC-	200	added ('OK')	application/json	date:Fri,%2018%20Dec%202020%2004:53:44%20GMT	https://bslthemes.com/arter-wp/v2/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fbslthemes.com%2Farter-wp%2Fv2%2F2020%2F10%2F21%2Fhello-world%2F	G:/CV/CV_2/bslthemes.com/arter-wp/v2/wp-json/oembed/1.0/embede200.json	(from https://bslthemes.com/arter-wp/v2/2020/10/21/hello-world/)
11:53:43	369173/369173	---M--	200	added ('OK')	text/css	date:Fri,%2004%20Dec%202020%2002:44:21%20GMT	https://bslthemes.com/arter-wp/v2/wp-content/cache/autoptimize/css/autoptimize_b912382f302c5d146a3dc6f73e9d121b.css	G:/CV/CV_2/bslthemes.com/arter-wp/v2/wp-content/cache/autoptimize/css/autoptimize_b912382f302c5d146a3dc6f73e9d121b.css	(from https://bslthemes.com/arter-wp/v2/2020/10/21/hello-world/)
11:53:43	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2018%20Dec%202020%2004:53:44%20GMT	https://bslthemes.com/arter-wp/v2/?p=1	G:/CV/CV_2/bslthemes.com/arter-wp/v2/indexcff1.html	(from https://bslthemes.com/arter-wp/v2/2020/10/21/hello-world/)
11:53:43	2459/2459	---MC-	200	added ('OK')	text/xml	date:Fri,%2018%20Dec%202020%2004:53:45%20GMT	https://bslthemes.com/arter-wp/v2/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fbslthemes.com%2Farter-wp%2Fv2%2F2020%2F10%2F21%2Fhello-world%2F&format=xml	G:/CV/CV_2/bslthemes.com/arter-wp/v2/wp-json/oembed/1.0/embedd75d	(from https://bslthemes.com/arter-wp/v2/2020/10/21/hello-world/)
11:53:44	42/42	---MC-	405	error ('Method%20Not%20Allowed')	text/plain	date:Fri,%2018%20Dec%202020%2004:53:45%20GMT	https://bslthemes.com/arter-wp/v2/xmlrpc.php	G:/CV/CV_2/bslthemes.com/arter-wp/v2/xmlrpc.php	(from https://bslthemes.com/arter-wp/v2/2020/10/21/hello-world/)
11:53:46	13250/13250	---M-Z	200	added ('OK')	text/html	date:Fri,%2018%20Dec%202020%2004:53:46%20GMT	https://bslthemes.com/arter-wp/v2/category/uncategorized/	G:/CV/CV_2/bslthemes.com/arter-wp/v2/category/uncategorized/index.html	(from https://bslthemes.com/arter-wp/v2/2020/10/21/hello-world/)
11:53:46	311894/311894	---M--	200	added ('OK')	application/javascript	date:Fri,%2004%20Dec%202020%2008:09:08%20GMT	https://bslthemes.com/arter-wp/v2/wp-content/cache/autoptimize/js/autoptimize_9f1649ba1839c55bc0da1b1fae72f415.js	G:/CV/CV_2/bslthemes.com/arter-wp/v2/wp-content/cache/autoptimize/js/autoptimize_9f1649ba1839c55bc0da1b1fae72f415.js	(from https://bslthemes.com/arter-wp/v2/2020/10/21/hello-world/)
11:53:46	17743/17743	---M-Z	200	added ('OK')	text/html	date:Fri,%2018%20Dec%202020%2004:53:47%20GMT	https://bslthemes.com/arter-wp/v2/2020/10/21/hello-world/?replytocom=1	G:/CV/CV_2/bslthemes.com/arter-wp/v2/2020/10/21/hello-world/index6809.html	(from https://bslthemes.com/arter-wp/v2/2020/10/21/hello-world/)
11:53:47	20951/20951	---M-Z	200	added ('OK')	text/html	date:Fri,%2018%20Dec%202020%2004:53:47%20GMT	https://bslthemes.com/arter-wp/v2/author/admin/	G:/CV/CV_2/bslthemes.com/arter-wp/v2/author/admin/index.html	(from https://bslthemes.com/arter-wp/v2/2020/10/21/hello-world/)
11:53:47	7521/7521	---MC-	200	added ('OK')	application/json	date:Fri,%2018%20Dec%202020%2004:53:48%20GMT	https://bslthemes.com/arter-wp/v2/wp-json/wp/v2/posts/148	G:/CV/CV_2/bslthemes.com/arter-wp/v2/wp-json/wp/v2/posts/148.json	(from https://bslthemes.com/arter-wp/v2/2020/09/24/follow-your-own-design-process/)
11:53:47	857/857	---MC-	200	added ('OK')	application/rss+xml	etag:%2292b64de1f9076674c8a881e7d34e89ec%22	https://bslthemes.com/arter-wp/v2/2020/09/24/follow-your-own-design-process/feed/	G:/CV/CV_2/bslthemes.com/arter-wp/v2/2020/09/24/follow-your-own-design-process/feed/index.html	(from https://bslthemes.com/arter-wp/v2/2020/09/24/follow-your-own-design-process/)
11:53:48	2620/2620	---MC-	200	added ('OK')	application/json	date:Fri,%2018%20Dec%202020%2004:53:49%20GMT	https://bslthemes.com/arter-wp/v2/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fbslthemes.com%2Farter-wp%2Fv2%2F2020%2F09%2F24%2Ffollow-your-own-design-process%2F	G:/CV/CV_2/bslthemes.com/arter-wp/v2/wp-json/oembed/1.0/embed3a39.json	(from https://bslthemes.com/arter-wp/v2/2020/09/24/follow-your-own-design-process/)
